65.268272, -1414.234267, 0
75.795754, -901.630513, 0
82.151742, -329.553478, 0
105.820539, -1264.300526, 0
120.238672, -643.971808, 0
136.363448, -537.51911, 0
139.738939, -181.334008, 0
161.254679, -70.71135, 0
169.991026, -468.414407, 0
175.319899, -1378.002822, 0
177.987638, -1472.428333, 0
184.546494, -1157.041692, 0
197.262397, -1424.2764, 0
220.990894, -916.008388, 0
228.633486, -1050.876506, 0
235.585341, -1344.143485, 0
235.724818, -1478.687326, 0
241.902643, -1293.382225, 0
246.48992, -1374.716019, 0
262.966364, -1410.383699, 0
265.967191, -1451.72055, 0
276.617491, -115.016873, 0
282.913075, -591.434654, 0
284.150215, -389.143634, 0
284.772331, -1229.767381, 0
285.198066, -1481.790093, 0
286.041586, -662.328336, 0
286.290701, -771.893469, 0
286.411017, -1324.266807, 0
289.188217, -1278.948914, 0
298.711137, -1365.273778, 0
304.749738, -533.055073, 0
305.133712, -726.192613, 0
309.421155, -1428.234844, 0
315.051491, -260.906884, 0
315.428228, -96.843462, 0
317.742813, -1485.359974, 0
317.7737, -469.468309, 0
330.440431, -1456.14308, 0
332.080725, -1388.326148, 0
332.689089, -821.681249, 0
335.732243, -669.972548, 0
338.954405, -696.260145, 0
339.767952, -345.47689, 0
345.691752, -1136.101091, 0
346.883723, -1290.318453, 0
347.725737, -1208.129764, 0
352.372536, -1344.02847, 0
354.321911, -587.656031, 0
357.253592, -1411.759273, 0
364.623485, -870.4209, 0
365.302808, -975.821769, 0
370.225053, -1481.371128, 0
371.213539, -1106.168694, 0
372.344214, -106.703464, 0
375.59027, -661.630081, 0
378.129516, -1061.299556, 0
381.251292, -520.79063, 0
381.740804, -733.298741, 0
384.912399, -306.927578, 0
385.269957, -704.986207, 0
386.941286, -1440.076006, 0
387.327515, -761.667876, 0
388.458528, -648.817631, 0
388.594876, -682.625586, 0
393.812656, -1187.676574, 0
394.336355, -618.361055, 0
396.218008, -919.563445, 0
398.153354, -828.161201, 0
398.914397, -789.378005, 0
399.867117, -1341.155014, 0
400.538703, -1244.740992, 0
401.536318, -671.077072, 0
402.325644, -406.147974, 0
403.586014, -235.033612, 0
404.981396, -72.438, 0
406.037551, -723.11689, 0
406.84071, -1139.208356, 0
410.657164, -749.752676, 0
411.601682, -775.996608, 0
412.058786, -456.950604, 0
413.418954, -659.182062, 0
414.208835, -691.008948, 0
416.703251, -810.98094, 0
419.07087, -1158.315916, 0
420.324709, -552.819235, 0
424.469873, -1398.29036, 0
425.173119, -1021.403616, 0
425.276754, -881.795768, 0
425.519246, -1179.993661, 0
427.455542, -1075.981457, 0
429.234479, -793.507087, 0
429.723405, -1299.33309, 0
430.127115, -648.286968, 0
430.665766, -759.305418, 0
433.723837, -737.885029, 0
434.026275, -959.154961, 0
434.645288, -1199.01877, 0
434.869972, -342.352308, 0
436.672804, -697.029622, 0
437.684553, -594.309641, 0
439.602648, -1226.974771, 0
441.368953, -721.093092, 0
442.168817, -783.12906, 0
443.06001, -1470.773809, 0
443.316096, -1143.046706, 0
443.733296, -771.692433, 0
444.774096, -811.425637, 0
444.899422, -834.24243, 0
446.425349, -1040.88222, 0
446.942617, -1175.736584, 0
447.595315, -1066.864273, 0
451.293737, -622.589646, 0
451.372701, -750.402207, 0
451.815213, -659.85992, 0
452.276179, -1103.841084, 0
454.048587, -987.084794, 0
455.538922, -766.033298, 0
456.765686, -889.000204, 0
458.274915, -713.786317, 0
458.703086, -1188.805453, 0
458.824307, -791.635012, 0
461.190928, -929.619998, 0
462.471856, -848.525559, 0
463.50596, -1206.618025, 0
464.664678, -743.968996, 0
465.044832, -678.086889, 0
465.213639, -1231.03226, 0
466.080462, -707.099647, 0
466.122522, -732.785953, 0
468.037347, -757.120834, 0
469.051311, -871.595555, 0
470.560054, -1360.203707, 0
471.201286, -814.363299, 0
471.405953, -482.580116, 0
472.392593, -769.855131, 0
474.785603, -1031.241461, 0
475.512331, -633.879514, 0
475.663179, -1180.212867, 0
475.671695, -1146.124151, 0
476.061942, -976.856922, 0
476.350556, -725.519901, 0
476.898047, -1206.772566, 0
477.669493, -701.01084, 0
477.990252, -789.437827, 0
479.579094, -1263.774756, 0
480.914863, -255.63504, 0
480.969943, -1073.57056, 0
482.064495, -599.527354, 0
484.191997, -1196.029036, 0
485.124844, -898.98338, 0
485.219158, -759.023146, 0
485.393078, -834.656326, 0
485.984584, -860.986154, 0
487.281736, -551.453243, 0
488.226294, -320.977185, 0
488.469716, -719.200763, 0
488.725939, -172.670585, 0
489.434827, -653.150193, 0
490.102883, -740.682641, 0
490.16702, -1213.288538, 0
491.532125, -50.928044, 0
492.038772, -779.625548, 0
492.878644, -1308.692444, 0
493.15557, -684.540321, 0
497.672237, -1113.96908, 0
498.073927, -812.823903, 0
499.422423, -1229.708535, 0
499.814688, -1169.492934, 0
500.8488, -410.126559, 0
502.586144, -752.40701, 0
503.961535, -1338.652238, 0
504.645653, -786.328451, 0
504.978516, -866.994834, 0
505.421074, -1193.471575, 0
505.473372, -1466.316624, 0
506.987528, -722.113859, 0
507.082362, -1141.076641, 0
507.7025, -840.027035, 0
507.775275, -771.525252, 0
509.282441, -971.696923, 0
509.614633, -1416.889314, 0
510.101187, -625.352655, 0
512.840543, -1086.280649, 0
513.245413, -927.38659, 0
513.947987, -800.076406, 0
514.275499, -595.360058, 0
514.671724, -753.859278, 0
516.287927, -1018.482033, 0
518.370152, -1370.121801, 0
520.148053, -1159.098797, 0
520.415734, -1253.583233, 0
521.31635, -881.784462, 0
522.345151, -1055.069102, 0
522.56579, -680.209826, 0
523.702404, -1291.818511, 0
523.967305, -1203.767091, 0
524.299132, -773.032967, 0
525.44477, -1130.392418, 0
527.275428, -1330.31214, 0
528.266141, -654.192093, 0
530.313814, -1105.517167, 0
532.110602, -833.034895, 0
532.480538, -784.820743, 0
532.998245, -750.932435, 0
533.266042, -855.113272, 0
533.270556, -1226.64464, 0
535.918395, -1188.683029, 0
538.784731, -204.901852, 0
539.137836, -1123.182493, 0
539.154701, -714.269384, 0
539.38417, -1139.643551, 0
539.603971, -804.712026, 0
540.127177, -1267.984241, 0
540.299734, -1160.377832, 0
540.771944, -567.248823, 0
542.855647, -502.134226, 0
547.330547, -1245.524007, 0
547.505604, -1350.427947, 0
547.737049, -245.497837, 0
548.426024, -1174.273961, 0
548.595547, -869.874613, 0
548.596758, -608.298993, 0
551.379077, -1122.426254, 0
553.344705, -1284.067123, 0
554.151289, -1303.305451, 0
554.402663, -1206.718133, 0
554.860601, -640.489584, 0
555.43807, -1147.334684, 0
555.547636, -913.331, 0
555.884843, -364.849849, 0
555.908591, -300.910591, 0
559.494878, -1330.303077, 0
559.625707, -1407.541919, 0
562.285093, -146.154128, 0
562.951066, -1077.701489, 0
562.968426, -1271.209742, 0
564.116513, -1134.561288, 0
564.295046, -1183.986145, 0
564.585238, -585.971893, 0
565.140195, -1098.881056, 0
567.827291, -1114.072267, 0
568.425268, -988.031283, 0
568.644362, -1227.045777, 0
569.69386, -1253.798205, 0
569.774878, -194.979038, 0
570.25397, -762.312345, 0
572.912086, -1466.231964, 0
573.242246, -850.0413, 0
573.871028, -1130.052501, 0
574.776781, -1289.315428, 0
575.177953, -550.980471, 0
577.368363, -1146.19349, 0
577.379834, -1314.483035, 0
578.354035, -1381.934828, 0
578.970999, -813.459903, 0
580.290801, -1271.650574, 0
582.508411, -1194.675328, 0
585.464786, -1114.478946, 0
586.064808, -587.134379, 0
586.132755, -233.177686, 0
586.971351, -1166.882386, 0
587.885498, -1241.177919, 0
588.032945, -1042.145927, 0
590.261863, -687.048268, 0
590.788203, -451.910662, 0
591.022121, -1255.060276, 0
591.629143, -1219.202072, 0
592.518473, -891.217421, 0
593.337102, -1299.775998, 0
598.436464, -1110.910146, 0
601.478153, -1325.923571, 0
601.584323, -1356.820758, 0
601.662948, -1268.719972, 0
603.330841, -595.128202, 0
604.897263, -1240.414495, 0
605.246378, -1146.489361, 0
605.679322, -82.906938, 0
605.824261, -1193.966138, 0
606.758512, -630.472733, 0
608.485507, -1287.760931, 0
609.750744, -527.583061, 0
610.035585, -212.500697, 0
610.493379, -1217.853988, 0
611.346579, -296.380779, 0
619.259569, -1241.088689, 0
620.795851, -1413.811337, 0
622.771291, -1118.554704, 0
626.064439, -939.342697, 0
626.413229, -1212.457812, 0
627.785964, -391.162007, 0
629.330029, -560.673281, 0
629.741401, -1169.352146, 0
630.096157, -1253.963193, 0
630.932865, -1465.298237, 0
631.269547, -164.776984, 0
633.646939, -1303.913159, 0
639.009883, -754.166849, 0
639.908556, -1224.694728, 0
640.987973, -596.969593, 0
644.138559, -216.992014, 0
646.444608, -1241.621465, 0
647.457759, -1276.768391, 0
651.68875, -1070.74471, 0
652.396743, -1193.704988, 0
652.596243, -1337.818573, 0
652.687794, -841.141428, 0
653.959093, -263.864562, 0
654.240666, -987.277624, 0
656.460153, -508.532921, 0
656.598249, -1219.668867, 0
658.8037, -1486.736571, 0
659.875299, -561.588811, 0
660.545654, -1250.932238, 0
661.445172, -159.327025, 0
670.236552, -1228.268822, 0
672.798271, -328.589988, 0
674.420989, -1381.288187, 0
674.449436, -639.758008, 0
675.729915, -1281.695892, 0
676.00091, -595.746505, 0
678.327777, -1136.814859, 0
682.278246, -1421.608181, 0
682.412488, -1260.735416, 0
690.050362, -463.588459, 0
690.73833, -1346.344099, 0
691.475747, -1224.127744, 0
691.933681, -118.948381, 0
692.611879, -243.086127, 0
692.765859, -1189.184816, 0
693.241123, -553.858724, 0
693.539949, -1248.909863, 0
694.72887, -705.39386, 0
695.670077, -1014.974282, 0
696.760335, -212.500657, 0
697.433713, -1302.566788, 0
701.87621, -269.834594, 0
704.466807, -403.519975, 0
704.937748, -580.903204, 0
713.51939, -516.629853, 0
717.703564, -1458.908823, 0
720.783256, -1220.529006, 0
721.773672, -1268.382586, 0
724.583834, -1288.041797, 0
728.010687, -557.380607, 0
728.636577, -595.570587, 0
729.62337, -1314.325786, 0
729.857736, -1363.453113, 0
730.191727, -1085.82932, 0
733.043756, -893.612974, 0
733.67217, -956.995409, 0
736.386322, -1249.632095, 0
736.781462, -530.188534, 0
737.8595, -27.935414, 0
740.664124, -1042.595403, 0
741.553756, -309.177094, 0
742.768926, -159.972236, 0
743.498347, -1175.383389, 0
745.926533, -91.582955, 0
747.004798, -1291.647957, 0
747.244485, -206.330567, 0
750.77582, -252.096625, 0
751.6207, -374.078776, 0
753.951903, -544.947093, 0
754.681263, -614.962165, 0
756.369348, -1226.254637, 0
757.49771, -789.63411, 0
758.345238, -665.720303, 0
759.344565, -485.906786, 0
762.261453, -1007.130765, 0
764.980557, -570.897485, 0
769.141724, -1470.974443, 0
770.103541, -430.854404, 0
771.871667, -1327.530651, 0
776.16347, -1135.165686, 0
777.139551, -128.687906, 0
778.846862, -532.492436, 0
781.114784, -187.453493, 0
786.445206, -591.943889, 0
786.592456, -563.009794, 0
788.896158, -1384.227613, 0
789.899647, -1059.221835, 0
789.944577, -1278.329204, 0
791.248317, -1428.879073, 0
792.49832, -576.019624, 0
792.546894, -253.757891, 0
795.801489, -518.300842, 0
796.287126, -623.254439, 0
798.381541, -503.860307, 0
798.660701, -1225.843075, 0
803.994056, -153.287643, 0
804.120892, -447.036159, 0
804.36634, -552.065272, 0
805.436041, -573.191162, 0
805.776692, -535.022945, 0
806.278799, -487.24593, 0
807.611143, -339.615579, 0
809.482156, -993.050973, 0
811.099946, -563.111257, 0
811.858573, -595.019437, 0
811.911199, -73.914682, 0
813.683715, -202.187289, 0
814.143694, -467.679993, 0
816.391621, -685.870747, 0
816.914993, -518.563751, 0
819.597797, -579.564662, 0
819.96999, -1462.132226, 0
821.000416, -401.608742, 0
821.251077, -546.468467, 0
822.167512, -631.787803, 0
826.819593, -520.446193, 0
827.379169, -567.965469, 0
829.923513, -603.718379, 0
831.536665, -818.468226, 0
833.074508, -267.509675, 0
833.690014, -510.523885, 0
834.901516, -1097.079547, 0
834.971112, -1171.256222, 0
835.558761, -534.097135, 0
836.733418, -731.728963, 0
836.760629, -931.533264, 0
838.527972, -546.45248, 0
839.285361, -1045.794437, 0
839.378599, -498.268615, 0
839.91101, -140.07325, 0
840.18005, -579.420081, 0
840.631945, -1325.268833, 0
841.777585, -644.481472, 0
842.531335, -431.54392, 0
844.397951, -476.018771, 0
844.438102, -1483.128402, 0
844.485482, -558.78056, 0
846.112304, -520.211219, 0
846.375603, -214.894443, 0
847.643608, -1230.352168, 0
848.937735, -594.209328, 0
849.144498, -612.473458, 0
850.762553, -1413.467284, 0
853.321638, -626.297527, 0
853.635509, -666.729573, 0
859.06876, -574.406894, 0
865.664818, -531.654907, 0
866.179452, -593.138179, 0
867.001677, -633.376978, 0
867.702939, -647.758513, 0
867.851341, -1135.770391, 0
868.593462, -458.866508, 0
871.679255, -161.928152, 0
873.223633, -557.486942, 0
873.838946, -676.061532, 0
874.954628, -615.786726, 0
875.81598, -364.51837, 0
875.945915, -194.742217, 0
876.266722, -51.310463, 0
878.782762, -431.311667, 0
880.877668, -484.092268, 0
881.368738, -245.570356, 0
883.167776, -812.787748, 0
885.13015, -642.305744, 0
886.044902, -309.010353, 0
887.81904, -1352.378744, 0
889.35337, -601.19369, 0
891.272952, -571.395493, 0
891.511855, -1255.760315, 0
891.565801, -516.315708, 0
891.905531, -1009.825341, 0
892.703608, -913.31792, 0
893.745662, -756.063162, 0
894.178641, -1195.314184, 0
897.272383, -1076.370473, 0
898.922503, -677.49072, 0
900.301731, -845.729754, 0
902.875794, -711.934122, 0
903.213516, -647.163888, 0
904.121523, -81.024554, 0
904.395185, -1470.082391, 0
909.977627, -1416.878982, 0
911.092896, -879.975992, 0
913.542151, -609.715157, 0
914.808362, -1152.485552, 0
914.853755, -233.304301, 0
915.29608, -551.452928, 0
920.446459, -688.318973, 0
920.854462, -170.459753, 0
923.03877, -460.453077, 0
925.043214, -581.490803, 0
926.414536, -505.282745, 0
928.42953, -301.312073, 0
929.61203, -403.630984, 0
929.791004, -662.692449, 0
932.244097, -633.045262, 0
935.128536, -197.898619, 0
935.64295, -812.937846, 0
936.916121, -730.293113, 0
938.869494, -990.317931, 0
939.26079, -939.085411, 0
942.037019, -878.584142, 0
942.163915, -1357.410919, 0
942.512645, -1059.414433, 0
942.896145, -1242.869405, 0
945.511462, -779.252449, 0
948.692691, -273.51873, 0
948.97794, -611.218252, 0
950.512013, -556.934867, 0
951.631783, -660.843983, 0
952.073472, -1304.638193, 0
952.548217, -86.83749, 0
953.424418, -523.598288, 0
953.645538, -701.022046, 0
953.86117, -960.57639, 0
955.040859, -1140.021816, 0
957.940193, -857.392385, 0
957.950701, -582.750789, 0
959.497147, -249.005573, 0
960.865166, -828.881409, 0
962.689091, -737.998092, 0
963.49334, -454.167144, 0
964.680354, -1463.575408, 0
967.13465, -329.830618, 0
967.641417, -690.133907, 0
968.069486, -914.418867, 0
968.228804, -639.395387, 0
968.980521, -600.697672, 0
969.431132, -887.914861, 0
970.520432, -675.811171, 0
971.9057, -756.362339, 0
974.373805, -500.096587, 0
974.482047, -660.911791, 0
975.428884, -1100.895988, 0
976.998579, -560.861745, 0
979.246335, -840.745478, 0
979.878217, -482.640177, 0
980.207079, -225.298002, 0
981.613784, -722.671183, 0
982.211076, -810.517995, 0
983.028998, -858.866899, 0
984.314728, -540.372535, 0
984.74237, -610.863071, 0
987.135842, -961.35047, 0
987.137324, -575.969913, 0
987.157467, -708.073271, 0
987.380918, -779.414799, 0
987.729689, -1012.375019, 0
988.472058, -1196.45411, 0
988.543562, -520.563263, 0
988.759888, -655.484861, 0
988.979705, -694.826708, 0
989.456461, -1052.87563, 0
991.067606, -369.775578, 0
991.14185, -281.77641, 0
992.021541, -875.964233, 0
992.342874, -1398.631207, 0
992.991902, -632.729222, 0
993.756094, -465.513167, 0
995.033295, -667.826848, 0
997.186504, -747.068132, 0
997.344011, -926.425098, 0
998.508705, -849.597437, 0
998.693373, -680.400935, 0
999.741374, -719.154563, 0
1001.286379, -151.15482, 0
1001.397867, -588.937651, 0
1001.874211, -493.44287, 0
1002.913859, -647.146026, 0
1003.349787, -506.783538, 0
1003.863624, -569.842108, 0
1003.924598, -552.954735, 0
1007.235423, -620.726068, 0
1009.754797, -733.172491, 0
1009.941766, -1259.12573, 0
1011.303903, -826.307594, 0
1011.49567, -472.85202, 0
1011.604771, -605.541021, 0
1011.649237, -424.472215, 0
1011.7241, -867.240696, 0
1012.818635, -804.610797, 0
1013.009389, -522.694192, 0
1013.087297, -1356.452733, 0
1013.66428, -693.02513, 0
1014.389632, -660.211201, 0
1014.394902, -540.804594, 0
1014.666509, -711.676515, 0
1014.823501, -897.412694, 0
1015.667527, -840.835769, 0
1015.98107, -961.359907, 0
1016.385883, -637.629307, 0
1016.753566, -1102.03535, 0
1016.83621, -1478.618099, 0
1018.464808, -580.21499, 0
1018.86649, -771.140591, 0
1020.421286, -490.402683, 0
1024.977599, -624.800077, 0
1025.145042, -851.265431, 0
1025.15227, -564.322473, 0
1026.180573, -509.661065, 0
1026.259939, -725.817992, 0
1026.754798, -670.345914, 0
1026.820139, -308.716839, 0
1027.881569, -1054.080046, 0
1028.859025, -546.760751, 0
1031.567364, -1445.137469, 0
1032.274068, -993.150409, 0
1033.048307, -1303.156292, 0
1033.207765, -690.212766, 0
1034.299304, -597.088229, 0
1034.886459, -857.167381, 0
1035.028054, -749.210366, 0
1035.096228, -527.33237, 0
1035.684917, -704.138125, 0
1035.686163, -876.733471, 0
1036.623034, -574.350803, 0
1038.970374, -829.067979, 0
1040.252908, -715.033902, 0
1040.265331, -793.80342, 0
1040.272528, -545.931671, 0
1040.483344, -620.987905, 0
1040.570616, -650.406008, 0
1041.070942, -729.609326, 0
1041.801118, -937.776851, 0
1042.359726, -488.826107, 0
1043.059727, -903.188184, 0
1043.762664, -560.427391, 0
1043.930992, -366.9348, 0
1045.268107, -1398.99988, 0
1046.417067, -865.895536, 0
1048.133496, -674.12281, 0
1049.094985, -1164.610677, 0
1049.470957, -459.11509, 0
1051.056967, -720.867815, 0
1051.494131, -845.443905, 0
1052.199044, -506.697932, 0
1052.330306, -570.336867, 0
1052.943139, -544.685003, 0
1053.642776, -696.683352, 0
1053.867018, -589.60166, 0
1053.939397, -1332.355212, 0
1054.963549, -752.771927, 0
1055.075453, -709.915584, 0
1056.100033, -730.630044, 0
1056.882391, -525.446871, 0
1057.661597, -197.831022, 0
1058.140377, -824.872188, 0
1059.169593, -627.133878, 0
1059.409141, -859.368795, 0
1060.002047, -721.946803, 0
1060.253868, -795.105652, 0
1061.083821, -258.369733, 0
1061.640754, -553.987066, 0
1062.18092, -875.944013, 0
1062.239595, -738.494153, 0
1063.08367, -656.241413, 0
1064.989915, -716.474116, 0
1065.156383, -1110.90462, 0
1065.725997, -838.66471, 0
1065.936983, -705.545544, 0
1066.30589, -567.460116, 0
1066.509171, -771.456926, 0
1066.613716, -814.567945, 0
1067.436523, -684.099663, 0
1067.565628, -728.860692, 0
1068.336143, -891.443517, 0
1068.521108, -912.41209, 0
1068.899882, -751.201312, 0
1069.111376, -1044.947355, 0
1069.618688, -733.682243, 0
1069.782726, -759.716638, 0
1069.796275, -1018.235976, 0
1071.586128, -723.036316, 0
1075.213968, -711.610604, 0
1075.403811, -534.589752, 0
1075.444674, -589.300636, 0
1075.606996, -736.509786, 0
1075.700745, -562.696674, 0
1076.472706, -785.498964, 0
1076.887518, -1394.499496, 0
1076.941412, -839.31718, 0
1077.083719, -1465.509207, 0
1077.560902, -507.561903, 0
1078.553932, -698.254205, 0
1079.098269, -744.360213, 0
1079.144432, -408.249656, 0
1079.311457, -472.930474, 0
1080.401112, -800.941629, 0
1081.141569, -853.769172, 0
1081.67763, -301.215202, 0
1081.99952, -954.842571, 0
1082.744395, -875.928441, 0
1083.58899, -930.413379, 0
1084.004499, -824.21097, 0
1084.366786, -758.821401, 0
1084.452782, -656.279842, 0
1084.530468, -726.309261, 0
1084.64086, -560.815611, 0
1085.275234, -609.317067, 0
1085.289624, -1338.437291, 0
1085.608162, -715.170541, 0
1086.270861, -634.937038, 0
1087.071836, -809.668376, 0
1088.1081, -747.057362, 0
1088.462067, -734.736668, 0
1088.577006, -898.661654, 0
1089.033302, -771.617913, 0
1089.441332, -1217.428669, 0
